from,to
3081131888,3756477707
3051991996,2816959867
3051991996,183414947
3051991996,139955447
3051991996,3414800519
3051991996,3038153048
110451054,3621663610
110451054,2105573482
110451054,2938145379
110451054,3645121136
110451054,2426984228
3601612082,3305153399
3601612082,1023939629
3601612082,1215793437
3601612082,2539264947
3601612082,875227913
3601612082,139955447
3601612082,3414800519
3601612082,3038153048
3560328641,2836759434
3560328641,2197548083
3560328641,1712739043
3560328641,1224803863
3560328641,3609150543
4010112375,257904239
4010112375,2840057345
4010112375,1224803863
4010112375,3609150543
4010112375,288606514
372579833,4053047800
372579833,2895474838
372579833,139955447
372579833,3414800519
372579833,3609150543
1341995311,1566037432
1341995311,2761463017
1341995311,598684574
1341995311,4010112375
1341995311,2432463759
3662802918,2816959867
3662802918,679761873
3662802918,95694581
3662802918,725861674
3662802918,2966346950
3662802918,1173327540
3662802918,3918837947
3662802918,1224803863
3662802918,3609150543
4078662487,2562646026
4078662487,3132037635
4078662487,257904239
4078662487,2155256886
4078662487,3498252051
632171958,1604351703
632171958,2276286883
632171958,1135285151
632171958,2562646026
632171958,1928917486
632171958,2978058607
2895329636,2713562140
2895329636,2219374316
2895329636,3048231630
2895329636,448709656
2895329636,1884553545
2895329636,1712739043
2895329636,1224803863
3005364462,689468635
3005364462,1175243682
3005364462,1261660718
3005364462,2265246653
3005364462,1335877024
689468635,839744605
689468635,3005364462
689468635,4053763528
689468635,2895474838
689468635,372579833
1175243682,3005364462
1175243682,2006900615
1175243682,1712739043
1175243682,2265246653
1175243682,492868800
1203023516,3719444888
1203023516,3601278742
1203023516,2666491780
1203023516,3431299410
1203023516,372579833
821006391,1625869606
821006391,3431299410
821006391,35258254
821006391,970619841
821006391,1692606454
35258254,2260658060
35258254,1422812211
35258254,970619841
35258254,4177134459
35258254,1924188091
35258254,1453603254
35258254,1625869606
35258254,479641763
35258254,3668057086
35258254,2652036969
2753808286,3081131888
2753808286,3614141988
2753808286,1870287764
2753808286,2840057345
2753808286,3756477707
1924188091,1477988522
1924188091,1830331290
1924188091,3031348305
1924188091,3948592594
1924188091,922903292
1924188091,2533483813
1924188091,12902757
1924188091,1265515115
1924188091,2157038847
1924188091,2117050810
1924188091,3971348372
1924188091,3152176404
1924188091,49529330
1924188091,2470604887
1924188091,1981033431
1924188091,2394798170
1924188091,3577812877
1924188091,332901735
1924188091,597154060
1924188091,3268258095
1924188091,1566037432
1924188091,2289295287
1924188091,1001021726
1924188091,725861674
1924188091,95694581
1924188091,1987461164
1924188091,3421971983
1924188091,3092596823
1924188091,3336955908
3339437816,2363958568
3339437816,49529330
3339437816,821006391
3339437816,35258254
3339437816,970619841
442090604,49529330
442090604,289779264
442090604,3905871911
442090604,3038153048
442090604,981014442
1566037432,1924188091
1566037432,2157038847
1566037432,1023939629
1566037432,2134865641
1566037432,3439042256
1566037432,4288886704
1566037432,1415842121
1566037432,1239324802
1566037432,3207930312
1566037432,1002320987
1566037432,345788761
1566037432,92799619
1566037432,3747783743
1566037432,3407396608
1566037432,3719444888
1566037432,378430648
1566037432,1830331290
1566037432,1422812211
1566037432,1999991405
1566037432,3152176404
1566037432,2705052667
1566037432,3767135705
1566037432,1341995311
1566037432,1261660718
1566037432,2265246653
1566037432,479641763
3048231630,588123336
3048231630,2895329636
3048231630,1712739043
3048231630,4116127152
3048231630,598684574
2276286883,4052980235
2276286883,632171958
2276286883,1712739043
2276286883,3918837947
2276286883,4116127152
1135285151,49529330
1135285151,632171958
1135285151,2441101512
1135285151,1261660718
1135285151,2265246653
1135285151,1335877024
2006900615,1175243682
2006900615,4133194946
2006900615,2840057345
2006900615,3756477707
2006900615,2666491780
492868800,4053763528
492868800,3734763144
492868800,3248156931
492868800,1466642954
492868800,2614023385
492868800,2265246653
492868800,2320289840
492868800,4123384388
839744605,1190278983
839744605,689468635
839744605,2102989649
839744605,1453603254
839744605,605464315
2895474838,1604351703
2895474838,372579833
2895474838,1729482134
2895474838,2687949360
2895474838,3852817834
2895474838,574598643
2966346950,840780359
2966346950,3662802918
2966346950,981014442
2966346950,2102989649
2966346950,1625869606
1173327540,3152421259
1173327540,1190796793
1173327540,3622033877
1173327540,1924188091
1173327540,3003909498
1173327540,725861674
1173327540,1265515115
1173327540,545930069
1173327540,31882703
1173327540,2217943755
1173327540,3662802918
1173327540,3250956547
1173327540,3918837947
1173327540,1261660718
1173327540,2265246653
3132037635,4078662487
3132037635,3593170783
3132037635,3772282091
3132037635,139955447
3132037635,3414800519
2155256886,1220614347
2155256886,3714299721
2155256886,257904239
2155256886,3498252051
2155256886,4078662487
3614141988,2753808286
3614141988,2990866384
3614141988,2634210234
3719444888,1287365125
3719444888,1203023516
3719444888,1884553545
3719444888,1712739043
3719444888,1882505364
1692606454,2389918261
1692606454,2066294351
1692606454,981014442
1692606454,821006391
1692606454,35258254
2260658060,1999991405
2260658060,1070858696
2260658060,3207930312
2260658060,3783470522
2260658060,941232412
2260658060,3948592594
2260658060,1712739043
2260658060,479641763
2260658060,4116127152
4177134459,981264986
4177134459,2465305674
4177134459,3167914948
4177134459,479641763
4177134459,1870287764
4177134459,2840057345
2157038847,1924188091
2157038847,1830331290
2157038847,573334981
2157038847,1569896733
2157038847,2757763156
2157038847,1261660718
2157038847,3997781558
1023939629,369128830
1023939629,1924188091
1023939629,531846569
1023939629,330431518
1023939629,2757763156
1023939629,1261660718
1023939629,3329886633
2134865641,836150342
2134865641,12902757
2134865641,2840057345
2134865641,3756477707
2134865641,2666491780
3439042256,3407396608
3439042256,3465832858
3439042256,1712739043
3439042256,3918837947
3439042256,479641763
4288886704,2000782847
4288886704,2656588616
4288886704,1712739043
4288886704,3918837947
4288886704,233821347
1239324802,3997756515
1239324802,589588713
1239324802,2768065663
1239324802,1712739043
1239324802,3609150543
1239324802,4116127152
3207930312,664247932
3207930312,2281768782
3207930312,981014442
3207930312,2102989649
3207930312,1135634443
345788761,198544135
345788761,2816959867
345788761,2217943755
345788761,2831092499
345788761,152755268
345788761,479641763
345788761,252656594
345788761,2652036969
92799619,2705052667
92799619,3785402136
92799619,3918837947
92799619,3609150543
92799619,981014442
3747783743,895939705
3747783743,2803011736
3747783743,1882505364
3747783743,3421055715
3747783743,4116127152
378430648,817781797
378430648,1212522676
378430648,364323928
378430648,377075935
378430648,2071389056
1999991405,2117941194
1999991405,3970837099
1999991405,1212628043
1999991405,1477244434
1999991405,1968530970
1999991405,1712739043
1999991405,4116127152
1999991405,598684574
2705052667,3552346691
2705052667,92799619
2705052667,139955447
2705052667,3414800519
2705052667,3038153048
3767135705,2441101512
3767135705,1566037432
3767135705,3905871911
3767135705,848403999
3767135705,208000034
289779264,442090604
289779264,4190950402
289779264,1466642954
289779264,1076787648
289779264,3601612082
3905871911,780535205
3905871911,3967369491
3905871911,3714299721
3905871911,762785435
3905871911,1729482134
2363958568,85966188
2363958568,3339437816
2363958568,479641763
2363958568,3609150543
2363958568,2102989649
1477988522,1604351703
1477988522,192254127
1477988522,1261660718
1477988522,2265246653
1477988522,252656594
3031348305,1924188091
3031348305,1001021726
3031348305,1239324802
3031348305,369128830
3031348305,11819062
3031348305,1830331290
3031348305,716622245
3031348305,1658824866
3031348305,1261660718
3031348305,2265246653
3031348305,139955447
3948592594,1924188091
3948592594,915602773
3948592594,2260658060
3948592594,3495379991
3948592594,1712739043
3948592594,1261660718
3948592594,2265246653
922903292,1924188091
922903292,1830331290
922903292,2518357727
922903292,198544135
922903292,753417715
922903292,622358419
922903292,1261660718
922903292,2265246653
922903292,2244622020
2533483813,3031348305
2533483813,369128830
2533483813,1924188091
2533483813,814768227
2533483813,3610112593
2533483813,1261660718
2533483813,2265246653
2533483813,139955447
12902757,3826681845
12902757,1023939629
12902757,2134865641
12902757,3797742750
12902757,2757763156
12902757,1884553545
12902757,1712739043
1265515115,1764841050
1265515115,1428424648
1265515115,2757763156
1265515115,1261660718
1265515115,3329886633
2117050810,2250863234
2117050810,2595290739
2117050810,2757763156
2117050810,1261660718
2117050810,3329886633
3971348372,1496970228
3971348372,1331357428
3971348372,1261660718
3971348372,2265246653
3971348372,4010112375
2470604887,49529330
2470604887,3559237372
2470604887,3304383018
2470604887,1261660718
2470604887,2265246653
2470604887,1335877024
1981033431,3563387553
1981033431,1053027011
1981033431,2757763156
1981033431,1261660718
1981033431,3329886633
2394798170,705105708
2394798170,534246297
2394798170,1261660718
2394798170,2265246653
2394798170,1335877024
3577812877,1924188091
3577812877,3724829973
3577812877,418927221
3577812877,82616288
3577812877,1884553545
3577812877,1712739043
3577812877,1261660718
332901735,4150436591
332901735,193891100
332901735,1261660718
332901735,2265246653
332901735,1335877024
597154060,452545543
597154060,3556084387
597154060,1261660718
597154060,2265246653
597154060,1335877024
3268258095,1924188091
3268258095,3092596823
3268258095,3336955908
3268258095,1666270966
3268258095,2733232498
3268258095,1261660718
3268258095,2265246653
3268258095,1335877024
1987461164,3141751119
1987461164,3346741005
1987461164,1261660718
1987461164,2265246653
1987461164,1335877024
3421971983,1924188091
3421971983,878721802
3421971983,2378384317
3421971983,1261660718
3421971983,1224803863
3421971983,2265246653
3092596823,4199626634
3092596823,517265298
3092596823,1261660718
3092596823,2265246653
3092596823,479641763
3336955908,2820738848
3336955908,3947704488
3336955908,1261660718
3336955908,2265246653
3336955908,1335877024
3248156931,1830331290
3248156931,2066294351
3248156931,4177134459
3248156931,3734763144
3248156931,2456742852
3248156931,116126361
3248156931,2327403674
3248156931,3918837947
3248156931,2244622020
3248156931,3609150543
1466642954,435596355
1466642954,1404739597
1466642954,1830331290
1466642954,3367456016
1466642954,3414800519
1466642954,492868800
1466642954,1638326997
1466642954,3207333542
1466642954,960900254
2614023385,2840057345
2614023385,492868800
2614023385,2751830803
2614023385,3714299721
2614023385,93108917
2614023385,2996270911
4123384388,439120079
4123384388,1105645739
4123384388,1422812211
4123384388,2265246653
4123384388,139955447
4123384388,492868800
1220614347,1358127293
1220614347,2155256886
1220614347,1224803863
1220614347,3609150543
1220614347,288606514
2990866384,3614141988
2990866384,1452492753
2990866384,479641763
2990866384,2652036969
2990866384,3756477707
2634210234,1519796972
